代码,简称,日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
000991.SH,全指医药,2013/11/26,6345.861,6346.706,6383.516,6333.117,6363.912,543780900,9308987409,18.051,0.2845
000991.SH,全指医药,2013/11/27,6363.912,6362.765,6418.02,6354.488,6415.507,562575100,9679294676,51.595,0.8107
000991.SH,全指医药,2013/11/28,6415.507,6423.757,6497.662,6422.977,6472.691,653247900,11446234440,57.184,0.8913
000991.SH,全指医药,2013/11/29,6472.691,6466.332,6547.027,6465.567,6541.345,603016900,11550072447,68.654,1.0607
000991.SH,全指医药,2013/12/2,6541.345,6419.522,6473.935,6257.175,6280.35,815036500,13950903348,-260.995,-3.9899
000991.SH,全指医药,2013/12/3,6280.35,6251.542,6429.336,6248.239,6416.774,518024700,9642815577,136.424,2.1722
000991.SH,全指医药,2013/12/4,6416.774,6406.451,6526.879,6400.206,6492.099,695030700,12070069622,75.325,1.1739
000991.SH,全指医药,2013/12/5,6492.099,6485.072,6502.406,6445.154,6485.311,591395800,10323610915,-6.788,-0.1046
000991.SH,全指医药,2013/12/6,6485.311,6483.511,6511.129,6458.365,6469.864,481077900,8894075649,-15.447,-0.2382
000991.SH,全指医药,2013/12/9,6469.864,6479.808,6506.02,6459.325,6492.329,453559500,8319785945,22.465,0.3472
000991.SH,全指医药,2013/12/10,6492.329,6480.093,6482.844,6419.068,6443.626,507808300,9114412580,-48.703,-0.7502
000991.SH,全指医药,2013/12/11,6443.626,6418.528,6420.016,6359.506,6395.554,461794700,7896098875,-48.072,-0.746
000991.SH,全指医药,2013/12/12,6395.554,6388.599,6481.967,6384.788,6449.063,469788300,7893209735,53.509,0.8367
000991.SH,全指医药,2013/12/13,6449.063,6404.458,6493.146,6398.278,6475.281,491743000,8357302600,26.218,0.4065
000991.SH,全指医药,2013/12/16,6475.281,6473.876,6474.54,6377.224,6377.224,559580600,9787023051,-98.057,-1.5143
000991.SH,全指医药,2013/12/17,6377.224,6370.826,6443.15,6368.466,6425.408,510548500,9087982598,48.184,0.7556
000991.SH,全指医药,2013/12/18,6425.408,6427.187,6479.081,6411.072,6463.484,571157500,9382000032,38.076,0.5926
000991.SH,全指医药,2013/12/19,6463.484,6466.413,6483.592,6415.105,6416.344,578865600,10065426908,-47.14,-0.7293
000991.SH,全指医药,2013/12/20,6416.344,6414.745,6467.998,6359.03,6380.846,598304100,10909369762,-35.498,-0.5532
000991.SH,全指医药,2013/12/23,6380.846,6391.532,6566.045,6391.532,6558.113,850283100,15178265678,177.267,2.7781
000991.SH,全指医药,2013/12/24,6558.113,6550.59,6581.384,6492.654,6537.194,747620300,13820775414,-20.919,-0.319
000991.SH,全指医药,2013/12/25,6537.194,6529.303,6562.623,6504.871,6556.616,667358400,12529024442,19.422,0.2971
000991.SH,全指医药,2013/12/26,6556.616,6555.325,6579.989,6505.18,6507.762,716459700,12766268266,-48.854,-0.7451
000991.SH,全指医药,2013/12/27,6507.762,6511.874,6577.335,6489.745,6563.236,631791200,11172793324,55.474,0.8524
000991.SH,全指医药,2013/12/30,6563.236,6573.524,6593.62,6536.505,6562.446,566803700,10575697408,-0.79,-0.012
000991.SH,全指医药,2013/12/31,6562.446,6541.153,6610.137,6540.758,6609.941,611839800,11727330062,47.495,0.7237
000991.SH,全指医药,2014/1/2,6609.941,6610.242,6743.705,6595.77,6740.133,778808300,15171390561,130.192,1.9696
000991.SH,全指医药,2014/1/3,6740.133,6729.427,6753.853,6675.526,6709.059,668896600,12445638504,-31.074,-0.461
000991.SH,全指医药,2014/1/6,6709.059,6696.478,6696.478,6554.227,6564.751,631348100,11006763598,-144.308,-2.1509
000991.SH,全指医药,2014/1/7,6564.751,6528.069,6644.961,6522.166,6640.818,550030800,10028057347,76.067,1.1587
000991.SH,全指医药,2014/1/8,6640.818,6652.873,6719.654,6649.502,6701.148,643840600,11881426449,60.33,0.9085
000991.SH,全指医药,2014/1/9,6701.148,6690.895,6753.206,6637.461,6642.899,679523800,13000805538,-58.249,-0.8692
000991.SH,全指医药,2014/1/10,6642.899,6624.642,6651.039,6510.351,6517.039,569221800,10460890649,-125.86,-1.8947
000991.SH,全指医药,2014/1/13,6517.039,6516.319,6560.687,6457.228,6490.498,505305600,9264664522,-26.541,-0.4073
000991.SH,全指医药,2014/1/14,6490.498,6488.015,6579.44,6464.057,6579.356,506211500,9387519154,88.858,1.369
000991.SH,全指医药,2014/1/15,6579.356,6586.256,6672.368,6578.305,6671.803,517773500,10096004301,92.447,1.4051
000991.SH,全指医药,2014/1/16,6671.803,6674.391,6684.941,6622.091,6628.802,473582000,9217377976,-43.001,-0.6445
000991.SH,全指医药,2014/1/17,6628.802,6619.597,6634.133,6535.8,6539.336,447488900,8237429744,-89.466,-1.3497
000991.SH,全指医药,2014/1/20,6539.336,6524.68,6551.325,6394.901,6453.962,531247900,10067030819,-85.374,-1.3055
000991.SH,全指医药,2014/1/21,6453.962,6449.254,6505.706,6448.86,6499.549,478758600,8642405437,45.587,0.7063
000991.SH,全指医药,2014/1/22,6499.549,6509.472,6627.423,6505.77,6626.837,610482700,11287017172,127.288,1.9584
000991.SH,全指医药,2014/1/23,6626.837,6626.024,6664.579,6609.81,6635.737,589595600,11297315819,8.9,0.1343
000991.SH,全指医药,2014/1/24,6635.737,6631.091,6730.131,6621.048,6721.704,709187100,13947642868,85.967,1.2955
000991.SH,全指医药,2014/1/27,6721.704,6706.95,6715.043,6659.573,6667.133,645258100,12522977472,-54.571,-0.8119
000991.SH,全指医药,2014/1/28,6667.133,6686.402,6714.108,6649.037,6682.182,698656100,12757106560,15.049,0.2257
000991.SH,全指医药,2014/1/29,6682.182,6693.973,6741.225,6678.52,6741.206,592962400,10762774326,59.024,0.8833
000991.SH,全指医药,2014/1/30,6741.206,6731.17,6750.279,6708.414,6722.839,470930100,8798319419,-18.367,-0.2725
000991.SH,全指医药,2014/2/7,6722.839,6684.538,6750.904,6662.151,6750.701,593245100,10913234532,27.862,0.4144
000991.SH,全指医药,2014/2/10,6750.701,6775.701,6952.872,6775.701,6951.123,975349400,18274066988,200.422,2.9689
000991.SH,全指医药,2014/2/11,6951.123,6959.477,7027.572,6910.456,6964.337,927305800,17725816340,13.214,0.1901
000991.SH,全指医药,2014/2/12,6964.337,6975.781,7025.217,6920.08,7024.356,925079000,16307282205,60.019,0.8618
000991.SH,全指医药,2014/2/13,7024.356,7005.334,7013.001,6880.389,6881.689,896295600,16009838130,-142.667,-2.031
000991.SH,全指医药,2014/2/14,6881.689,6883.014,7020.241,6883.014,7020.241,773523700,14080422430,138.552,2.0133
000991.SH,全指医药,2014/2/17,7020.241,7037.911,7128.142,7037.61,7128.142,956486900,17776460127,107.901,1.537
000991.SH,全指医药,2014/2/18,7128.142,7128.392,7166.383,7101.741,7148.092,1046504200,19181131621,19.95,0.2799
000991.SH,全指医药,2014/2/19,7148.092,7136.644,7226.01,7116.366,7191.479,1027848900,18274568146,43.387,0.607
000991.SH,全指医药,2014/2/20,7191.479,7204.027,7209.072,7097.829,7107.032,1007164300,17144278344,-84.447,-1.1743
000991.SH,全指医药,2014/2/21,7107.032,7096.781,7141.513,7050.342,7101.475,736443100,13778371202,-5.557,-0.0782
000991.SH,全指医药,2014/2/24,7101.475,7079.499,7185.725,7018.278,7184.097,1032012700,19746002698,82.622,1.1634
000991.SH,全指医药,2014/2/25,7184.097,7192.605,7278.637,6962.297,7000.521,1409844300,25900910667,-183.576,-2.5553
000991.SH,全指医药,2014/2/26,7000.521,6954.021,7042.847,6839.871,7042.237,984520200,17973950293,41.716,0.5959
000991.SH,全指医药,2014/2/27,7042.237,7047.936,7088.911,6798.598,6813.732,1038467800,19283167049,-228.505,-3.2448
000991.SH,全指医药,2014/2/28,6813.732,6772.423,6837.659,6672.228,6833.395,817374800,15593135218,19.663,0.2886
000991.SH,全指医药,2014/3/3,6833.395,6824.924,6933.868,6806.094,6933.868,792717300,14430586467,100.473,1.4703
000991.SH,全指医药,2014/3/4,6933.868,6914.356,6928.723,6826.607,6898.509,752217300,13814560172,-35.359,-0.5099
000991.SH,全指医药,2014/3/5,6898.509,6909.391,6922,6827.872,6843.453,656157100,11677046533,-55.056,-0.7981
